handleId,fieldType,name,description,productImageUrl,collection,sku,ribbon,price,surcharge,visible,discountMode,discountValue,inventory,weight,cost,productOptionName1,productOptionType1,productOptionDescription1,productOptionName2,productOptionType2,productOptionDescription2,productOptionName3,productOptionType3,productOptionDescription3,productOptionName4,productOptionType4,productOptionDescription4,productOptionName5,productOptionType5,productOptionDescription5,productOptionName6,productOptionType6,productOptionDescription6,additionalInfoTitle1,additionalInfoDescription1,additionalInfoTitle2,additionalInfoDescription2,additionalInfoTitle3,additionalInfoDescription3,additionalInfoTitle4,additionalInfoDescription4,additionalInfoTitle5,additionalInfoDescription5,additionalInfoTitle6,additionalInfoDescription6,customTextField1,customTextCharLimit1,customTextMandatory1,customTextField2,customTextCharLimit2,customTextMandatory2,brand
product_00333705-2f5a-5a10-616f-5185d9a87b9b,Variant,,,,,,,,7.19,true,,,InStock,1.0,,,,Light,,,Ground,,,16 oz,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_00333705-2f5a-5a10-616f-5185d9a87b9b,Variant,,,,,,,,7.19,true,,,InStock,1.0,,,,Medium,,,Whole Bean,,,16 oz,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_00333705-2f5a-5a10-616f-5185d9a87b9b,Variant,,,,,,,,7.19,true,,,InStock,1.0,,,,Medium,,,Ground,,,16 oz,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_00333705-2f5a-5a10-616f-5185d9a87b9b,Variant,,,,,,,,73.37,true,,,InStock,5.0,,,,Light,,,Whole Bean,,,5 lbs (11%Savings),,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_00333705-2f5a-5a10-616f-5185d9a87b9b,Variant,,,,,,,,,false,,,InStock,,,,,Light,,,Ground,,,5 lbs (11%Savings),,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_00333705-2f5a-5a10-616f-5185d9a87b9b,Variant,,,,,,,,73.37,true,,,InStock,5.0,,,,Medium,,,Whole Bean,,,5 lbs (11%Savings),,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_00333705-2f5a-5a10-616f-5185d9a87b9b,Variant,,,,,,,,,false,,,InStock,,,,,Medium,,,Ground,,,5 lbs (11%Savings),,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_98ededec-1775-9524-f454-b7630704efe9,Product,Cold Brew - Bottle/4 Pack,"<p>**Pick-up OR&nbsp;Local Delivery ONLY. No Shipping available at this time.</p><p>(Local Delivery Min =&nbsp;$40+ and within a 20 mi radius of Boast San Jose Roastery)** &nbsp;&nbsp;</p><p>&nbsp;</p><p>Smooth, Refreshing Cold Brew&nbsp;</p><p>&nbsp;</p><ul>	<li>Convenient,&nbsp;Ready to Drink.</li>	<li>12 oz Bottle</li>	<li>Available:&nbsp;4 Pack or Single</li>	<li>Get your Boast Cold Brew Fix&nbsp;and Enjoy today!</li></ul><p>&nbsp;</p><p>&nbsp;</p>",d59a0c_65488a1c2cc44b51996019a198b045e2~mv2.jpg;d59a0c_356d8a62d75948b78e82399cc2e477aa~mv2.jpg;d59a0c_db6a4a0a3f244446ba8d52a4828ceb50~mv2.jpg,Cold Brew,,Pick-Up & Local Delivery Only,17.0,,false,PERCENT,0.0,InStock,,,Type,DROP_DOWN,4-Pack;Single,,,,,,,,,,,,,,,,Local Pick-up OR Delivery Only,"<p>This product is available for pick up at the Boast Roastery or Local Delivery.</p>

<p>&nbsp;</p>

<p><strong>***Free Local Delivery for online orders of $40 and up***</strong></p>

<p>(Local Delivery: Within a 20 mi radius of Boast San Jose Roastery)&nbsp;</p>

<p>&nbsp;</p>

<p><em>No Shipping available at this time.</em></p>

<p>- - - - - - - - - - - - - - - - - -</p>
",,,,,,,,,,,,,,,,,
product_98ededec-1775-9524-f454-b7630704efe9,Variant,,,,,,,,,true,,,InStock,,,,,4-Pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_98ededec-1775-9524-f454-b7630704efe9,Variant,,,,,,,,-12.25,true,,,InStock,,,,,Single,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_2cee9ded-a1ab-752b-35a3-c610bb79328c,Product,The Gift - Holiday Blend,"<p>The PERFECT 🎁 Gift - We've blended our Mexico Chiapas Tzeltal, Guatemala Santa Isabel Natural Santa Isabel Gem Series, and  Guatemala FTO Honey Joyabaj Tres Cruces to make a delicious Blend that is perfect for the Holiday ⛄️ Season. An Awesome Coffee and Gift for all!</p><p>&nbsp;</p><p>Tasting Notes: Berry Cobbler, Chocolate, Whip Cream</p><p>&nbsp;</p><p>Blend: 70% Honey Guatemala+ 20% Natural Guatemala + 10% Mexico  Washed</p><p>&nbsp;</p><p>Guatemala - Natural and Honey Process - Mexico Washed</p><p>- - - - - - - - - - - - - - - - - - - - - </p><p>Top Lots: Highest Scoring Spots</p>",d59a0c_039ab5d938474f3099bd39988200e8d5~mv2.png;d59a0c_a5abb6813c784c2eac52c93a39cad4cf~mv2_d_2250_1500_s_2.jpg;d59a0c_3361bfba6a56415a8fef51c1f033fcd4~mv2.jpg;d59a0c_8535a82db60b4faaba0cdf6d575a1583~mv2_d_2623_2623_s_4_2.jpg,Coffee Beans,,Holiday Release,19.75,,false,PERCENT,0.0,InStock,,,Type,DROP_DOWN,Whole Bean;Ground,Size,DROP_DOWN,10 oz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_2cee9ded-a1ab-752b-35a3-c610bb79328c,Variant,,,,,,,,,true,,,OutOfStock,0.8,,,,Whole Bean,,,10 oz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_2cee9ded-a1ab-752b-35a3-c610bb79328c,Variant,,,,,,,,,true,,,OutOfStock,0.8,,,,Ground,,,10 oz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_a7a53529-b471-8362-37e9-96bd1069e365,Product,Insulated Coffee Flask - 12 oz HydroFlask,"<p>12 ounces of instant ""morning person.""</p><p>Early morning adventures are better with our 12 oz Coffee Flask along for the ride. TempShield™ double wall insulation keeps your iced coffee cold for up to 24 hours or your hot dose of caffeine hot for up to 6.&nbsp;</p><p>&nbsp;</p><p>Boast Logo Custom Engraved - Available in 5 different colors</p><p>&nbsp;</p><p><strong>Product Benefits</strong></p><ul>	<li>Fits under most coffee brewing systems</li>	<li>Use as a small at most coffee shops for less paper cup waste</li>	<li>TempShield™ insulation keeps beverages cold up to 24 hours and hot up to 6 hours</li>	<li>Durable 18/8 Pro-Grade Stainless Steel construction</li>	<li>BPA-Free and Phthalate-Free</li></ul>",d59a0c_06c779c12b5744aebb7b1a4e10e0747c~mv2_d_3024_2765_s_4_2.jpg;d59a0c_28a7ff58cefb461e8ae04b76593de55a~mv2_d_4032_3024_s_4_2.jpg;d59a0c_8d9115ec05e64b538f1c577ef7120279~mv2_d_3024_4032_s_4_2.jpg;d59a0c_d260d58e018a40d4a0ff36d8d49e7bfe~mv2_d_3024_3558_s_4_2.jpg;d59a0c_8a648841ca8e48799da0861d16a616a3~mv2_d_2567_3132_s_4_2.jpg,Swag,,,25.0,,false,PERCENT,0.0,0,,,Color,COLOR,#000000:Black;#ffffff:White;#000080:Navy;#F15825:Lava;#4DC4F7:Pacific,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_a7a53529-b471-8362-37e9-96bd1069e365,Variant,,,,,,,,,true,,,1,,,,,#000000:Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_a7a53529-b471-8362-37e9-96bd1069e365,Variant,,,,,,,,,true,,,1,,,,,#ffffff:White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_a7a53529-b471-8362-37e9-96bd1069e365,Variant,,,,,,,,,true,,,0,,,,,#000080:Navy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_a7a53529-b471-8362-37e9-96bd1069e365,Variant,,,,,,,,,true,,,2,,,,,#F15825:Lava,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_a7a53529-b471-8362-37e9-96bd1069e365,Variant,,,,,,,,,true,,,0,,,,,#4DC4F7:Pacific,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_a9234d25-97aa-8ed9-7d2c-fa64612ced2e,Product,Boast Original Dad Hat,<p>Original Boast Est. 2017 - Embroidered Dad Hat&nbsp;Cap</p><p>&nbsp;</p><p>Adjustable&nbsp;back. One size fits all.</p><p>&nbsp;</p><p>Available in 3 Colors.</p>,d59a0c_4d0c0f8e0e9849a1b9ff1bf857f33fda~mv2_d_2191_2441_s_2.jpg;d59a0c_e4c166352d0b48e9a5429da4470c0585~mv2_d_3024_4032_s_4_2.jpg;d59a0c_c63c55072ff94a6ba3516d5c03a83fae~mv2_d_3024_4032_s_4_2.jpg;d59a0c_8070f9c8bee84b7f86774d37ee913f95~mv2_d_3024_4032_s_4_2.jpg,Swag,,,25.0,,false,PERCENT,0.0,0,,,Color,COLOR,#073763:Navy Blue;#6d6868:Charcoal Gray;#000000:Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_a9234d25-97aa-8ed9-7d2c-fa64612ced2e,Variant,,,,,,,,,true,,,2,1.01,,,,#073763:Navy Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_a9234d25-97aa-8ed9-7d2c-fa64612ced2e,Variant,,,,,,,,,true,,,2,1.01,,,,#6d6868:Charcoal Gray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_a9234d25-97aa-8ed9-7d2c-fa64612ced2e,Variant,,,,,,,,,true,,,2,1.01,,,,#000000:Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e0276986-947c-2db9-7dd6-9bf7a9761510,Product,Level Up Blend,"<p>** To fully experience all the wonderful flavor notes, Light or Medium Roast is recommended ** &nbsp;</p><p>(Weekly Roast days: Monday )</p><p>&nbsp;</p><p>Certifications: Fair Trade USA, Organic USDA</p><p>Tasting Notes:&nbsp;Chocolate, Cherry, Almond,&nbsp;Brown Sugar, Orange</p><p>&nbsp;</p><p>Origin: Peru &amp; Guatemala</p><p>- - - - - - - - - - - - - - - - - - - - -&nbsp;</p><p>Producer: Peru Cajamarca&nbsp;&amp;&nbsp;Guatemala Cimarron</p><p>&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p>",d59a0c_a5abb6813c784c2eac52c93a39cad4cf~mv2_d_2250_1500_s_2.jpg;d59a0c_8535a82db60b4faaba0cdf6d575a1583~mv2_d_2623_2623_s_4_2.jpg,Coffee Beans,,,18.0,,false,PERCENT,0.0,InStock,,,Roast,DROP_DOWN,Light;Medium,Type,DROP_DOWN,Whole Bean;Ground,Size,DROP_DOWN,10 oz;16 oz;5 lbs (11%Savings),,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e0276986-947c-2db9-7dd6-9bf7a9761510,Variant,,,,,,,,,true,,,InStock,0.625,,,,Light,,,Whole Bean,,,10 oz,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e0276986-947c-2db9-7dd6-9bf7a9761510,Variant,,,,,,,,,true,,,InStock,0.625,,,,Light,,,Ground,,,10 oz,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e0276986-947c-2db9-7dd6-9bf7a9761510,Variant,,,,,,,,,true,,,InStock,0.625,,,,Medium,,,Whole Bean,,,10 oz,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e0276986-947c-2db9-7dd6-9bf7a9761510,Variant,,,,,,,,,true,,,InStock,0.625,,,,Medium,,,Ground,,,10 oz,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e0276986-947c-2db9-7dd6-9bf7a9761510,Variant,,,,,,,,10.75,true,,,InStock,1.0,,,,Light,,,Whole Bean,,,16 oz,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e0276986-947c-2db9-7dd6-9bf7a9761510,Variant,,,,,,,,10.75,true,,,InStock,1.0,,,,Light,,,Ground,,,16 oz,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e0276986-947c-2db9-7dd6-9bf7a9761510,Variant,,,,,,,,10.75,true,,,InStock,1.0,,,,Medium,,,Whole Bean,,,16 oz,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e0276986-947c-2db9-7dd6-9bf7a9761510,Variant,,,,,,,,10.75,true,,,InStock,1.0,,,,Medium,,,Ground,,,16 oz,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e0276986-947c-2db9-7dd6-9bf7a9761510,Variant,,,,,,,,110.15,true,,,InStock,5.0,,,,Light,,,Whole Bean,,,5 lbs (11%Savings),,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e0276986-947c-2db9-7dd6-9bf7a9761510,Variant,,,,,,,,,false,,,InStock,,,,,Light,,,Ground,,,5 lbs (11%Savings),,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e0276986-947c-2db9-7dd6-9bf7a9761510,Variant,,,,,,,,110.15,true,,,InStock,5.0,,,,Medium,,,Whole Bean,,,5 lbs (11%Savings),,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e0276986-947c-2db9-7dd6-9bf7a9761510,Variant,,,,,,,,,false,,,InStock,,,,,Medium,,,Ground,,,5 lbs (11%Savings),,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d84e463c-5ed8-7188-25dc-b25bb7e631b5,Product,Level Up - Single Serve Coffee,"<p>**SPECIAL&nbsp;- Adventure SALE&nbsp;Price**</p><p>&nbsp;</p><p>Time to Level Up ⬆️🆙 your Coffee game! &nbsp;So&nbsp;convenient!</p><p>&nbsp;</p><p>Just add water--&nbsp;Specialty Coffee ☕️ on the go 🏃🏽‍♂️never tasted so good!</p><p>&nbsp;</p><p>Excited to Enjoy Delicious Fresh Coffee ☕️ anytime, any where!</p><p>&nbsp;</p><p>After months of research &amp; testing 🧪🔬 we are proud to introduce our Boast ⚡️Steeped Single Serve Coffee packs!!</p><p>&nbsp;</p><p>Thanks 👏🏽to @steepedcoffee for partnering with us + their awesome innovation: Nitro sealing the coffee packs to keep everything Super ⚡️Fresh!</p>",d59a0c_46dc581edc854860a5336d23cdb7ab51~mv2_d_3024_3024_s_4_2.jpg;d59a0c_a3a7936df68b484cbbc042cb60af4f64~mv2_d_3024_3248_s_4_2.jpg;d59a0c_06a6c34980944675aba2f3c997816fea~mv2.png;d59a0c_90942bf85fa6436baa831a21e943e4d6~mv2_d_2512_2986_s_4_2.jpg;d59a0c_0d60c0e8b35f4f1db3aa030b42f968e0~mv2_d_3024_4032_s_4_2.jpg,Steeped,,Back in Stock - SALE,2.5,,true,AMOUNT,0.25,InStock,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_3867c38d-0b2c-ae81-3ef4-152cb126ac1c,Product,Level Up - Adventure 20 Pack,"<p>**SALE - 20 Pack&nbsp;Adventure Sale**&nbsp;</p><p>&nbsp;</p><p>Time to Level Up ⬆️🆙 your Coffee game! &nbsp;So&nbsp;convenient!</p><p>&nbsp;</p><p>Just add water--&nbsp;Specialty Coffee ☕️ on the go 🏃🏽‍♂️never tasted so good!</p><p>&nbsp;</p><p>Excited to Enjoy Delicious Fresh Coffee ☕️ anytime, any where!</p><p>&nbsp;</p><p>After months of research &amp; testing 🧪🔬 we are proud to introduce our Boast ⚡️Steeped Single Serve Coffee packs!!</p><p>&nbsp;</p><p>Thanks 👏🏽to @steepedcoffee for partnering with us + their awesome innovation: Nitro sealing the coffee packs to keep everything Super ⚡️Fresh!</p>",d59a0c_2952130465dc41a4b29b4b019d76fb78~mv2_d_2705_2193_s_2.png;d59a0c_8195b1571f874d3a855d51a61cb62358~mv2_d_3000_2893_s_4_2.jpg;d59a0c_5237302311f64112a2676dcd0bbb708f~mv2_d_2578_3000_s_4_2.jpg;d59a0c_06a6c34980944675aba2f3c997816fea~mv2.png,Steeped,,Back in Stock - SALE,43.0,,true,AMOUNT,5.0,InStock,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_a6a9bebd-f56f-828d-b941-e9463cb282a7,Product,Boast Original Embroidered Stitch Cap,<p>Original Boast Est. 2017 - Embroidered Stitch Cap</p><p>&nbsp;</p><p>Snapback hat with mesh back. One size fits all.</p><p>&nbsp;</p><p>Available in 3 Colors.</p>,d59a0c_eccbce5a8bf74e0db2d8f6ed67c5c1ab~mv2_d_3910_2930_s_4_2.jpg;d59a0c_d9f6098d6da647948e95e720783b080d~mv2_d_3327_2931_s_4_2.jpg;d59a0c_a46a930255fc4885b88d8ad74de9cf28~mv2_d_3262_3024_s_4_2.jpg;d59a0c_93f97662ea1a430dbb8258fa84230b2c~mv2_d_4032_3024_s_4_2.jpg,Swag,,,25.0,,false,PERCENT,0.0,0,,,Color,COLOR,#073763:Navy Blue;#6d6868:Charcoal Gray;#000000:Black/White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_a6a9bebd-f56f-828d-b941-e9463cb282a7,Variant,,,,,,,,,true,,,0,1.01,,,,#073763:Navy Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_a6a9bebd-f56f-828d-b941-e9463cb282a7,Variant,,,,,,,,,true,,,0,1.01,,,,#6d6868:Charcoal Gray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_a6a9bebd-f56f-828d-b941-e9463cb282a7,Variant,,,,,0,,,,true,,,0,1.01,,,,#000000:Black/White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_9a754e1c-b7a2-10b9-2428-534c69b2d511,Product,Cold Brew Growler - 32 oz,"<p>Smooth, Refreshing Cold Brew fresh off the tap.</p><p>&nbsp;</p><ul>	<li>Convenient,&nbsp;Ready to Drink.</li>	<li>Easy to store, Refillable**&nbsp;</li>	<li>Refills for&nbsp;only $10, must provide own 32&nbsp;oz. growler for Refills</li>	<li>Take one Home and Enjoy today!</li></ul><p>&nbsp;</p><p>&nbsp;</p>",d59a0c_5dc6498ab03648c498014068e6cad536~mv2_d_2781_3475_s_4_2.jpg;d59a0c_d41f5dbb29784ef18be16d8fc8288bc7~mv2_d_1287_1493_s_2.jpg;d59a0c_d4f8a3cbcdb74651a7c50e0bb3676ef4~mv2_d_8000_8000_s_4_2.jpg,Cold Brew,,Pick-Up & Local Delivery Only,15.0,,false,PERCENT,0.0,0,,,Color,COLOR,#cccccc:Clear growler;#8a4600:Amber Growler,New or Refill,DROP_DOWN,New;Refill Only,,,,,,,,,,,,,Local Pick-up & Delivery Only,"<p>This product is available for pick up at the Boast Roastery or Local Delivery.</p>

<p>&nbsp;</p>

<p><strong>***Free Local Delivery for online orders of $40 and up***</strong></p>

<p>&nbsp;</p>

<p><em>No Shipping available at this time.</em></p>

<p>- - - - - - - - - - - - - - - - - -</p>

<p>**Refills:&nbsp;Must provide own 32&nbsp;oz. growler&nbsp;**</p>
",,,,,,,,,,,,,,,,,
product_9a754e1c-b7a2-10b9-2428-534c69b2d511,Variant,,,,,,,,,false,,,1,,,,,#cccccc:Clear growler,,,New,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_9a754e1c-b7a2-10b9-2428-534c69b2d511,Variant,,,,,,,,-5.0,false,,,4,,,,,#cccccc:Clear growler,,,Refill Only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_9a754e1c-b7a2-10b9-2428-534c69b2d511,Variant,,,,,,,,,true,,,7,,,,,#8a4600:Amber Growler,,,New,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_9a754e1c-b7a2-10b9-2428-534c69b2d511,Variant,,,,,,,,-5.0,true,,,7,,,,,#8a4600:Amber Growler,,,Refill Only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_6c4c2954-97d1-3131-62be-b6d1dd4a94e2,Product,Cold Brew Growler - 64 oz,"<p>**Pick-up ONLY. No Shipping available at this time.</p><p>&nbsp;</p><p>Smooth, Refreshing Cold Brew fresh off the tap. </p><p>Take some Home and Enjoy today!</p><p></p><p>	Convenient, Ready to Drink.</p><p>	Easy to store, Refillable**</p><p>	Must provide own 64oz Growler for Refills</p>",d59a0c_7383d07d904d4467ae54cb0bf25b42e9~mv2.jpg;d59a0c_5df9be711698499fa885ffd82b1e4f9c~mv2.jpg;d59a0c_d4f8a3cbcdb74651a7c50e0bb3676ef4~mv2_d_8000_8000_s_4_2.jpg;d59a0c_5dc6498ab03648c498014068e6cad536~mv2_d_2781_3475_s_4_2.jpg;d59a0c_ceba9d20a91a4c7585b89935475cf1f4~mv2_d_4032_3024_s_4_2.jpg,Cold Brew,,,21.0,,true,PERCENT,0.0,InStock,,,Size,DROP_DOWN,64 oz,New or Refill,DROP_DOWN,New;Refill (Pick-up Only),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_6c4c2954-97d1-3131-62be-b6d1dd4a94e2,Variant,,,,,,,,5.0,true,,,InStock,,,,,64 oz,,,New,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_6c4c2954-97d1-3131-62be-b6d1dd4a94e2,Variant,,,,,,,,,true,,,InStock,,,,,64 oz,,,Refill (Pick-up Only),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_fd6a7784-263f-3114-c679-628688fb7fc4,Product,"Peru, Puno","<p>** To fully experience all the wonderful flavor notes, Light or Medium Roast is recommended **</p><p>(Weekly Roast days: Monday &amp; Friday)</p><p>&nbsp;</p><p>Certifications: Fair Trade, Organic</p><p>Tasting Notes:&nbsp;Dark chocolate, apple, cherry, blackberry</p><p>&nbsp;</p><p>Origin: Peru</p><p>Region: Puno</p><p>- - - - - - - - - - - - - - - - - - - - - - - - -&nbsp;</p><p>Producer:&nbsp;The CECOVASA, Sandia Valley</p><p>Processing: Washed, Patio dried</p><p>Coffee Grade: SHB EP</p><p>Variety: Caturra, Bourbon, and Typica</p><p>Growing Altitude: 1500-1800</p><p>Top Lots: Highest Scoring Spots</p><p>&nbsp;</p><p>&nbsp;</p>",d59a0c_a5abb6813c784c2eac52c93a39cad4cf~mv2_d_2250_1500_s_2.jpg;d59a0c_8535a82db60b4faaba0cdf6d575a1583~mv2_d_2623_2623_s_4_2.jpg,Coffee Beans,,Sold Out,10.95,,false,PERCENT,0.0,InStock,,,Roast,DROP_DOWN,Light;Medium,Type,DROP_DOWN,Whole Bean;Ground,Size,DROP_DOWN,10 oz;16 oz;5 lbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_fd6a7784-263f-3114-c679-628688fb7fc4,Variant,,,,,,,,,true,,,OutOfStock,0.625,,,,Light,,,Whole Bean,,,10 oz,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_fd6a7784-263f-3114-c679-628688fb7fc4,Variant,,,,,,,,,true,,,OutOfStock,0.625,,,,Light,,,Ground,,,10 oz,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_fd6a7784-263f-3114-c679-628688fb7fc4,Variant,,,,,,,,,true,,,OutOfStock,0.625,,,,Medium,,,Whole Bean,,,10 oz,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_fd6a7784-263f-3114-c679-628688fb7fc4,Variant,,,,,,,,,true,,,OutOfStock,0.625,,,,Medium,,,Ground,,,10 oz,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_fd6a7784-263f-3114-c679-628688fb7fc4,Variant,,,,,,,,6.57,true,,,OutOfStock,1.0,,,,Light,,,Whole Bean,,,16 oz,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_fd6a7784-263f-3114-c679-628688fb7fc4,Variant,,,,,,,,6.57,true,,,OutOfStock,1.0,,,,Light,,,Ground,,,16 oz,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_fd6a7784-263f-3114-c679-628688fb7fc4,Variant,,,,,,,,6.57,true,,,OutOfStock,1.0,,,,Medium,,,Whole Bean,,,16 oz,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_fd6a7784-263f-3114-c679-628688fb7fc4,Variant,,,,,,,,6.57,true,,,OutOfStock,1.0,,,,Medium,,,Ground,,,16 oz,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_fd6a7784-263f-3114-c679-628688fb7fc4,Variant,,,,,,,,67.89,true,,,OutOfStock,5.0,,,,Light,,,Whole Bean,,,5 lbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_fd6a7784-263f-3114-c679-628688fb7fc4,Variant,,,,,,,,67.89,false,,,OutOfStock,5.0,,,,Light,,,Ground,,,5 lbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_fd6a7784-263f-3114-c679-628688fb7fc4,Variant,,,,,,,,67.89,true,,,OutOfStock,5.0,,,,Medium,,,Whole Bean,,,5 lbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_fd6a7784-263f-3114-c679-628688fb7fc4,Variant,,,,,,,,67.89,false,,,OutOfStock,5.0,,,,Medium,,,Ground,,,5 lbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_602b63be-0e72-5ae1-1509-48862c3cc787,Product,"Ethiopia, Limmu","<p>** To fully experience all the wonderful flavor notes, Light or Medium Roast is recommended **</p><p>&nbsp;</p><p>Certifications: Organic USDA</p><p>Tasting Notes:&nbsp;Juicy Red Fruits, Mild Citrus, Floral, Silky Full Body</p><p>&nbsp;</p><p>Origin: Ethiopia</p><p>Region: Limmu</p><p>- - - - - - - - - - - - - - - - - - - - -&nbsp;</p><p>Producer:&nbsp;Burka Gudina Estate</p><p>Processing: Natural/Dry Processed</p><p>Coffee Grade: Grade 3</p><p>Variety: Ethiopian Heirloom</p><p>Growing Altitude&nbsp;&gt;1800m</p><p>Top Lots: Highest Scoring Spots</p><p>&nbsp;</p><p>&nbsp;</p>",d59a0c_a5abb6813c784c2eac52c93a39cad4cf~mv2_d_2250_1500_s_2.jpg,Coffee Beans,,,11.7,,false,PERCENT,0.0,InStock,,,Roast,DROP_DOWN,Light;Medium;Dark,Type,DROP_DOWN,Whole Bean;Ground,Size,DROP_DOWN,10 oz;16 oz,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_602b63be-0e72-5ae1-1509-48862c3cc787,Variant,,,,,,,,,true,,,InStock,0.625,,,,Light,,,Whole Bean,,,10 oz,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_602b63be-0e72-5ae1-1509-48862c3cc787,Variant,,,,,,,,,true,,,InStock,0.625,,,,Light,,,Ground,,,10 oz,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_602b63be-0e72-5ae1-1509-48862c3cc787,Variant,,,,,,,,,true,,,InStock,0.625,,,,Medium,,,Whole Bean,,,10 oz,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_602b63be-0e72-5ae1-1509-48862c3cc787,Variant,,,,,,,,,true,,,InStock,0.625,,,,Medium,,,Ground,,,10 oz,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_602b63be-0e72-5ae1-1509-48862c3cc787,Variant,,,,,,,,,true,,,InStock,0.625,,,,Dark,,,Whole Bean,,,10 oz,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_602b63be-0e72-5ae1-1509-48862c3cc787,Variant,,,,,,,,,true,,,InStock,0.625,,,,Dark,,,Ground,,,10 oz,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_602b63be-0e72-5ae1-1509-48862c3cc787,Variant,,,,,,,,7.02,true,,,InStock,1.0,,,,Light,,,Whole Bean,,,16 oz,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_602b63be-0e72-5ae1-1509-48862c3cc787,Variant,,,,,,,,7.02,true,,,InStock,1.0,,,,Light,,,Ground,,,16 oz,,,,,,,,,,,,,,,,,,,,,,,,,,,,
